STRING ID	DESCRIPTION	ENGLISH	FRENCH / FRANÇAIS	SPANISH / ESPAÑOL	GERMAN / DEUTSCH	ITALIAN / ITALIANO	PORTUGUESE / PORTUGUÊS (BR)	PORTUGUESE / PORTUGUÊS (PT)	RUSSIAN / РУССКИЙ	GREEK / ΕΛΛΗΝΙΚΑ	TURKISH / TÜRKÇE	DANISH / DANSK	NORWEGIAN (NB) / NORSK BOKMÅL	SWEDISH / SVENSKA	DUTCH / NEDERLANDS	POLISH / POLSKI	FINNISH / SUOMI	JAPANESE / 日本語	SIMPLIFIED CHINESE / 简体中文	TRADITIONAL CHINESE / 繁体中文	KOREAN / 한국어	CZECH / ČEŠTINA	HUNGARIAN / MAGYAR	ROMANIAN / ROMÂNĂ	THAI / ภาษาไทย	BULGARIAN / БЪЛГАРСКИ	עברית / HEBREW	 العربية / ARABIC	BOSNIAN
GAME_CHARACTER_RESPAWN_IN		Respawn in:	Réapparition dans :	Reaparecer en:	Wiederbelebung in:	Respawn in:	Renascimento em:	Reentrada em:	Возрождение через:	Αναγέννηση σε:	Canlanma: 	Genopstår om:	Gjenoppstår om:	Återuppstår om:	Herspawn in:	Odrodzenie za:	Synnyt uudellen:	復活まで：	于此之后重生：	於此之后重生：	부활 장소:	Oživení za:	Újraéledésig:	Reîncarnare în:	เกิดใหม่ใน	Връщане в играта след:	מתחיל מחדש בעוד 	إعادة الإحياء في	Responati Se za
GAME_CHARACTER_RESPAWN_QUESTION		Respawn?	Réapparaître ?	¿Reaparecer?	Wiederbeleben?	Respawn?	Renascer	Ressuscitar	Возродиться?	Αναγέννηση;	Canlan?	Genopstå?	Gjenoppstå?	Återuppstå?	Herspawnen?	Odrodzić?	Synny uudestaan?	復活しますか？	重生？	重生？	부활하시겠습니까?	Oživit?	Újraéledsz?	Reîncarnare?	ต้องการเกิดใหม่?	Връщаш ли се в играта?	להתחיל מחדש?	إعادة الإحياء؟	Responati se?
GAME_CHARACTER_RESPAWNING		Respawning	Réapparition	Reapareciendo	Wiederbeleben	Respawning	Renascendo	A reentrar	Возрождение	Αναγέννηση	Canlanıyor	Genopstår	Gjenoppstår	Återuppstår	Herspawnend	Odradzanie	Synnytään uudestaan	復活中	重生中	重生中	부활하는 중	Oživování	Újraéledés	Reîncarnare	กำลังเกิดใหม่	Връщане в играта	מתחיל מחדש...	يتم الإحياء	Responam se
GAME_CHARACTER_SKILL		Skill	Compétence	Habilidad	Fähigkeiten	Abilità	Habilidade	Habilidade	Навык	Ικανότητα	Yetenek	Færdighed	Ferdighet	Färdighet	Vaardigheid	Umiejętność	Taito	スキル	技能	技能	기술	Dovednost	Képesség	Îndemânare	สกิล	Умение	רמה	خبرة	Vještina
GAME_CHARACTER_SPAWN_POINT		Spawn Point	Point d'Apparition	Punto de aparición	Spawn-Punkt	Punto di spawn	Ponto de Renascimento	Ponto de Reentrada	Точка возрождения	Σημείο αναγέννησης	Canlanma Noktası	Startpunkt	Startpunkt	Startpunkt	Spawnpunt	Punkt Odrodzenia	Uudelleensyntymispaikka	復活ポイント	重生点	重生點	스폰 지점	Bod oživení	Kezdőhely	Loc de reîncarnare	จุดเกิด	Точка за връщане	נקודת התחלה	منطقة إعادة الإحياء	Tačka Sponanja
GAME_CHARACTER_TRANSGENDER	[Noun]	Transgender	Transgenre	Transgénero	Transsexuell	Trans	Transgênero	Transgénero	Трансгендер	Τρανς	Travesti	Transsexuel	Transperson	Transsexuell	Transgender	Transpłciowy	Transsukupuolinen	トランスジェンダー	跨性别	跨性別	성전환자	Transexuál	Transznemű	Neutru	กระเทย	Транссексуален	טרנסג'נדר	متغير الجنس	Transrodno
GAME_CHARACTER_WOMAN	[Noun]	Woman	Femme	Mujer	Frau	Donna	Mulher	Mulher	Женщина	Γυναίκα	Kadın	Kvinde	Kvinne	Kvinna	Vrouw	Kobieta	Nainen	女	女人	女人	여자	Žena	Nő	Femeie	ผู้หญิง	Жена	אשה	امرأة	Žena
GAME_CHARACTER_WOMAN_PLURAL	[Noun][Plural]	Women	Femmes	Mujeres	Frauen	Donne	Mulheres	Mulheres	Женщины	Γυναίκες	Kadın	Kvinder	Kvinner	Kvinnor	Vrouwen	Kobiety	Naiset	女	女人	女人	여자	Ženy	Nők	Femei	ผู้หญิง	Жени	נשים	نساء	Žene
GAME_DAMAGE	generic : damage to vehicle body etc	Damage	Dégâts	Daño	Schaden	Danno	Dano	Dano	Повреждение	Ζημιά	Hasar	Skade	Skade	Skada	Schade	Obrażenia	Vaurio	ダメージ	伤害	伤害	손상	Poškození	Sebzés	Avarie	ความเสียหาย	Щети	נזק	ضرر	Šteta
GAME_DAMAGE_CRITICAL_HIT	RPG attack	Critical Hit	Coup critique	Golpe crítico	Kritischer Treffer	Colpo critico	Dano crítico	Dano crítico	Критический удар	Κρίσιμο χτύπημα	Kritik Vuruş	Kritisk ramt	Kritisk treff	Kritisk träff	Kritieke treffer	Cios krytyczny	Kriittinen osuma	クリティカルヒット	暴击	暴击	일격	Kritický zásah	Kritikus sebzés	Lovitură critică	คริติคัล	Критичен удар	פגיעה קריטית	ضربة بالغة	Kritičan Pogodak
GAME_DAMAGE_CRITICAL_MISS	RPG attack miss	Critical Miss	Échec critique	Fallo crítico	Kritischer Fehltreffer	Fallimento critico	Errou crítico	Falhou crítico	Критический промах	Απόλυτη Αστοχία	Kritik Iska	Kritisk miss	Kritisk bom	Kritisk miss	Kritiek mis	Pudło krytyczne	Kriittinen epäonnistuminen	クリティカルミス	严重失误	嚴重失誤	일격 빗나감	Vedle	Kritikus mellé	Ratare critică	พลาด	Критичен пропуск	פספוס קריטי	نفاذ بالغ	Kritičan Promašaj
GAME_DAMAGE_HIT_NOUN	RPG attack	Hit	Coup	Golpe	Treffer	Colpo	Acerto	Golpe	Удар	Χτυπημέν*	Vur	Ramt	Treff	Träff	Treffer	Cios	Osuma	ヒット	击中	擊中	타격	Úder	Találat	Lovitură	โจมตี	Удар	פגיעה	ضربة	Pogodak
GAME_DAMAGE_HIT_POINTS_PLURAL	Health	Hit points	Points de vie	Puntos de salud	Kraftpunkte	Punti vita	Pontos de vida	Pontos de vida	Очки здоровья	Πόντοι	Can puanı	Liv	Liv	Hälsopoäng	Levenspunten	Punkty życia	Osumapisteet	ヒットポイント	生命值	生命值	체력	Zásahové body	Életerő pont	Puncte de viață	พลังชีวิต	Точки живот	חיים	نقاط الضربة	Zdravlje
GAME_DAMAGE_MISS_NOUN	RPG attack miss	Miss	Échec	Fallo	Verfehlt!	Mancato	Errou	Falhou	Промах	Αστοχία	Iska	Miss	Bom	Miss	Mis	Pudło	Ohi	ミス	失误	失誤	빗나감	Vedle	Mellé	Ratare	พลาด	Пропуск	פספוס	نفاذ	Promašaj
GAME_DAMAGE_UNIT	1 damage unit	Damage	Dégât	Punto de daño	Schaden	Danno	Dano	Dano	Урон	Πόντος χτυπήματος	Hasar	Skade	Skade	Skada	Schade	Obrażenia	Osuma	ダメージ	破坏值	破壞值	대미지	Poškození	Sebzés	Avarie	ความเสียหาย	Точка щети	פגיעה	ضرر	Šteta
GAME_DAMAGE_UNIT_PLURAL	[Plural] 5 damage units	Damage	Dégâts	Daños	Schaden	Danni	Danos	Danos	Урон	Πόντοι χτυπήματος	Hasar	Skade	Skade	Skada	Schade	Obrażenia	Osumaa	ダメージ	破坏率	破壞率	대미지	Poškození	Sebzés	Avarie	ความเสียหาย	Точки щети	פגיעות	ضرر	Dodatna Šteta
GAME_ENEMY	[Noun]	Enemy	Ennemi	Enemigo	Gegner	Nemico	Inimigo	Inimigo	Враг	Εχθρός	Düşman	Fjende	Fiende	Fiende	Vijand	Przeciwnik	Vastustaja	敵	敌人	敵人	적	Nepřítel	Ellenség	Inamic	ศัตรู	Противник	אויב	العدو	Neprijatelj
GAME_ENEMY_FEMALE	[Noun]	Enemy	Ennemie	Enemiga	Gegnerin	Nemica	Inimiga	Inimiga	Враг	Εχθρός	Düşman	Fjende	Fiende	Fiende	Vijand	Przeciwniczka	Vastustaja	敵	敌人	敵人	적	Nepřítel	Ellenség	Inamici	ศัตรู	Противничка	אויבת	العدو	Neprijateljica
GAME_ENEMY_FEMALE_PLURAL	[Noun]	Enemies	Ennemies	Enemigas	Gegnerinnen	Nemiche	Inimigas	Inimigas	Враги	Εχθροί	Düşmanlar	Fjender	Fiender	Fiender	Vijanden	Przeciwniczki	Vastustajat	敵	敌人	敵人	적들	Nepřítelé	Ellenség	Inamici	ศัตรู	Противнички	אויבות	الأعداء	Neprijateljice
GAME_ENEMY_PLURAL	[Noun]	Enemies	Ennemis	Enemigos	Gegner	Nemici	Inimigos	Inimigos	Враги	Εχθροί	Düşmanlar	Fjender	Fiender	Fiender	Vijanden	Przeciwnicy	Vastustajat	敵	敌人	敵人	적들	Nepřátelé	Ellenségek	Inamici	ศัตรู	Противници	אויבים	الأعداء	Neprijatelji
GAME_INVENTORY		Inventory	Inventaire	Inventario	Inventar	Inventario	Inventário	Inventário	Инвентарь	Αντικείμενα	Depo	Inventar	Inventar	Inventarie	Inventaris	Ekwipunek	Tavarat	インベントリ	装备栏	裝備	인벤토리	Inventář	Tárgylista	Inventar	ช่องเก็บของ	Инвентар	מלאי	المخزون	Inventar
GAME_INVENTORY_AMMO		Ammo	Munitions	Munición	Munition	Munizioni	Munição	Munições	Б/П	Πυρομαχικά	Cephane	Ammo	Ammo	Ammo	Munitie	Amunicja	Ammus	弾薬	弹药	彈藥	탄환	Munice	Lőszer	Amuniție	กระสุน	Боеприпаси	תחמושת	ذخيرة	Municija
GAME_INVENTORY_AMMUNITION		Ammunition	Munitions	Municiones	Munition	Munizioni	Munição	Munições	Боеприпасы	Πυρομαχικά	Cephane	Ammunition	Ammunisjon	Ammunition	Munitie	Amunicja	Ammukset	弾薬	弹药值	彈藥值	탄환	Munice	Lőszer	Amuniție	กระสุน	Боеприпаси	תחמושת	الذخيرة	Municija
GAME_INVENTORY_BULLET		Bullet	Balle	Bala	Patrone	Proiettile	Bala	Bala	Пуля	Σφαίρα	Mermi	Patron	Kule	Kula	Kogel	Posik	Luoti	弾	子弹	子彈	탄	Kulka	Töltény	Glonț	กระสุน	Патрон	כדור	رصاصة	Metak
GAME_INVENTORY_BULLET_PLURAL		Bullets	Balles	Balas	Patronen	Proiettili	Balas	Balas	Пули	Σφαίρες	Mermiler	Patroner	Kuler	Kulor	Kogels	Pociski	Luodit	弾	子弹	子彈	탄	Kulky	Töltények	Gloanțe	กระสุน	Патрони	כדורים	رصاصات	Meci
GAME_INVENTORY_BUY		Buy	Acheter	Comprar	Kaufen	Compra	Comprar	Comprar	Купить	Αγόρασε	Satın Al	Køb	Kjøp	Köp	Kopen	Kup	Osta	買う	购买	購買	사기	Zakoupit	Vásárlás	Cumpără	ซื้อ	Купуване	לקנות	شراء	Kupiti
GAME_INVENTORY_CAPACITY		Inventory Capacity	Capacité de l'inventaire	Capacidad del inventario	Inventarkapazität	Capacità dell' inventario	Capacidade do Inventário	Capacidade do Inventário	Вместимость инвентаря	Χωρητικότητα αποθέματος	Depo Kapasitesi	Inventar kapacitet	Inventar kapasitet	Inventariekapacitet	Inventaris capaciteit	Pojemność Ekwipunku	Kantoraja	インベントリ容量	装备容量	裝備容量	인벤토리 용량	Kapacita inventáře	Tárgylista kapacitása	Capacitate Inventar	ขนาดช่องเก็บของ	Капацитет на инвентара	תפוסת מלאי	سعة المخزون	Kapacitet Inventara
GAME_INVENTORY_DROP		Drop	Jeter	Soltar	wegwerfen	Getta	Largar	Largar	Бросить	Ρίξε	Yere At	Smid	Slipp	Släng	Weggooien	Upuść	Pudota	捨てる	放下	放下	버리기	Upustit	Eldob	Aruncă	ทิ้ง	Изхвърляне	שמוט	ترك	Baciti
GAME_INVENTORY_ENCUMBRANCE	How much is being carried	Encumbrance	Encombrement	Carga	Beladung	Carico	Peso	Peso	Макс. вес	Επιβάρυνση	Yük	Overbelastning	Belastning	Belastning	Belading	Obciążenie	Taakka	持ち運べる量	负担	負擔	인벤토리 무게	Břemeno	Teher	Povară	ความจุสัมภาระ	Тегло	מעמס-יתר	سعة الحمل	Teret
GAME_INVENTORY_FULL		Inventory Full	Inventaire plein	Inventario lleno	Inventar voll	Inventario pieno	Inventário Cheio	Inventário Cheio	Инвентарь полон	Το απόθεμα είναι γεμάτο	Depo Dolu	Inventar er fuldt	Inventar fult	Inventariet är fullt	Inventaris vol	Pełen Ekwipunek	Kantoraja täynnä	インベントリがいっぱいです	装备已满	裝備已滿	인벤토리 꽉 참	Plný inventář	A tárgylista megtelt	Inventar plin	ช่องเก็บของเต็ม	Пълен инвентар	אין מקום במלאי	المخزون ممتلئ	Pun Inventar
GAME_INVENTORY_ITEM		Item	Objet	Objeto	Gegenstand	Oggetto	Item	Item	Предмет	Αντικείμενο	Eşya	Genstand	Gjenstand	Föremål	Voorwerp	Przedmiot	Esine	アイテム	物品	物品	아이템	Předmět	Tárgy	Obiect	ของ	Предмет	חפץ	أداة	Item
GAME_INVENTORY_KEY		Key	Clé	Llave	Schlüssel	Chiave	Chave	Chave	Ключ	Κλειδί	Anahtar	Nøgle	Nøkkel	Nyckel	Sleutel	Klucz	Avain	鍵	钥匙	鑰匙	열쇠	Klíč	Kulcs	Cheie	กุญแจ	Ключ	מפתח	مفتاح	Ključ
GAME_INVENTORY_POWERUP		Power-up	Amélioration	Potenciador	Power-Up	Potenziamento	Powerup	Power-up	Усиление	Φόρτιση	Güçlendirme	Powerup	Powerup	Power-up	Powerup	Powerup	Lisävoima	パワーアップ	提升功率	提升功率	파워 업	Posilňovač	Növelő	Mărire putere	ของเพิ่มพลัง	Подобрение	Powerup	المعزز	Power-up
GAME_INVENTORY_SELL		Sell	Vendre	Vender	Verkaufen	Vendi	Vender	Vender	Продать	Πούλα	Sat	Sælg	Selge	Sälj	Verkopen	Sprzedaj	Myy	売る	销售	銷售	팔기	Prodat	Elad	Vinde	ขาย	Продаване	למכור	بيع	Prodati
GAME_INVENTORY_USE	[Infinitive/tutorial verb]	Use	Utiliser	Usar	Benutze	Usa	Usar	Utilizar	Использовать	Χρησιμοποίησε	Kullan	Anvend	Bruk	Använda	Gebruik	Użyj	Käytä	使用する	使用	使用	사용하기	Použít	Használni	Folosește	ใช้	Използване	השתמש	استخدام	Koristiti
GAME_INVENTORY_WEAPON		Weapon	Arme	Arma	Waffe	Arma	Arma	Arma	Оружие	Όπλο	Silah	Våben	Våpen	Vapen	Wapen	Broń	Ase	武器	武器	武器	무기	Zbraň	Fegyver	Armă	อาวุธ	Оръжие	נשק	سلاح	Oružje
GAME_INVENTORY_WEAPONS		Weapons	Armes	Armas	Waffen	Armi	Armas	Armas	Оружие	Όπλα	Silahlar	Våben	Våpen	Vapen	Wapens	Bronie	Aseet	武器	武器	武器	무기	Zbraně	Fegyverek	Arme	อาวุธ	Оръжия	נשקים	أسلحة	Oružja
GAME_INVENTORY_YOU_CANNOT_CARRY		You cannot carry any more.	Vous ne pouvez pas transporter plus	No puedes llevar nada más.	Sie können nichts mehr tragen.	Non puoi portare altro.	Você não pode carregar mais nada.	Tu não carrega mais nenhum.	Вы не можете нести больше.	Δεν μπορείς να κουβαλήσεις άλλα	Daha fazla taşıyamazsın.	Du kan ikke bære mere.	Du kan ikke bære mer.	Du kan inte bära mer	Je kan niet meer dragen.	Nie możesz nieść więcej.	Et voi kantaa enempää.	これ以上持てません。	你不能再拿起东西了。	你拿不起了。	더 지닐 수 없습니다.	Nemůžeš nést nic víc.	Nem vihetsz többet	Nu poți căra mai mult.	คุณเก็บไม่ได้อีกแล้ว	Не можете да носите повече.	אתה לא יכול לשאת עוד.	لا يمكنك حمل المزيد	Ne možeš Nositi Više
GAME_LABEL_BE_CAREFUL	[Imperative verb]	Be careful!	Faites attention !	¡Ten cuidado!	Sei vorsichtig!	Stai attento!	Tenha cuidado!	Tem cuidado!	Будьте осторожны!	Πρόσεχε!	Dikkatli Ol!	Vær forsigtig!	Vær forsiktig!	Var försiktig!	Wees voorzichtig!	Uważaj!	Ole varovainen!	気をつけて！	注意	注意	주의하십시오.	Buď opatrný	Légy óvatos!	Fii atent!	ระวัง!	Внимателно!	תיזהר!	كن حذراً	Oprez
GAME_LABEL_PLEASE_BE_CAREFUL	[Imperative verb]	Please be careful.	S'il vous plaît soyez prudent.	Por favor ten cuidado.	Bitte sei vorsichtig.	Per favore stai attento	Por favor tenha cuidado.	Por favor tem cuidado.	Просим быть осторожным!	Πρόσεχε αν θες.	Lütfen dikkatli ol!	Pas på dig selv.	Vær forsiktig!	Var försiktig.	Wees alsjeblieft voorzichtig.	Proszę uważaj.	Ole varovainen.	気をつけてください。	请注意！	請注意！	주의하여 주십시오.	Prosím buď opatrný.	Kérlek légy óvatos!	Te rog sa fii atent.	โปรดระวัง	Моля, внимавайте!	בבקשה תיזהר	كن حذراً رجاءً	Molim Oprezno
GAME_LABEL_TACTICS		Tactics	Tactique	Táctica	Taktiken	Tattiche	Tática	Táctica	Тактика	Τακτική	Taktik	Strategi	Strategi	Strategi	Tactiek	Taktyka	Taktiikat	作戦	战术	戰術	작전	Taktika	Taktika	Tactici	กลยุทธ์	Тактика	טקטיקה	تكتيكات	Taktika
GAME_OBJECTIVE		Objective	Objectif	Objetivo	Ziel	Obiettivo	Objetivo	Objetivo	Цель	Στόχος	Hedef	Mål	Mål	Mål	Doel	Cel	Tavoite	目標	目标	目標	목표	Objekt	Feladat	Obiectiv	เป้าหมาย	Цел	מטרה	الهدف	Cilj
GAME_OBJECTIVE_ASSIST	[Noun]	Assist	Aide	Asistencia	Hilfe	Assist	Assistência	Assistência	Содействие	Βοήθεια	Asist	Assist	Medhjelp	Medhjälp	Assist	Asysta	Avustus	アシスト	协助	協助	보조	Asistence  	Segítség	Asistare	ช่วยเหลือ	Помагане	הגשת עזרה	مساعد	Pomoć
GAME_OBJECTIVE_ASSIST_PLURAL		Assists	Aides	Asistencias	Hilfen	Assist	Assistências	Assistências	Содействия	Βοήθειες	Asistler	Assists	Medhjelp	Medhjälp	Assists	Asyst	Avustukset	アシスト	协助	協助	보조	Asistence	Segítségek	Asistări	ช่วยเหลือ	Помагания	הגשות עזרה	يساعد	Pomoći
GAME_OBJECTIVE_ATTACK	[Infinitive/tutorial verb]	Attack	Attaquer	Atacar	Attackiere	Attaccare	Atacar	Atacar	Атаковать	Επίθεση	Saldır	Angrib	Angrip	Attackera	Aanvallen	Atakuj	Hyökkää	攻める	攻击	攻擊	공격	Útočit	Támadni	Atacă	โจมตี	Нападане	תקוף	مهاجمة	Napasti
GAME_OBJECTIVE_BONUS		Bonus	Bonus	Bonificación	Bonus	Bonus	Bônus	Bónus	Бонус	Μπόνους	Bonus	Bonus	Bonus	Bonus	Bonus	Bonus	Bonus	ボーナス	奖金	獎金	보너스	Bonus	Jutalom	Bonus	โบนัส	Бонус	בונוס	إضافي	Bonus
GAME_OBJECTIVE_CAPTURE	[Infinitive/tutorial verb]	Capture	Capturer	Capturar	Fang	Catturare	Capturar	Capturar	Захватить	Κατάκτηση	Ele Geçir	Fang	Fang	Fånga	Bezetten	Przechwyć	Valtaa	確保する	捉取	捉取	확보	Zabrat	Elfoglalni	Capturează	จับ	Превземане	תפוס	أسر	Uhvatiti
GAME_OBJECTIVE_COMPLETE	Has been completed	Complete	Complet	Completo	Vollständig	Completo	Completo	Completo	Завершено	Ολοκληρωμέν*	Tamamlanmış	Færdig	Ferdig	Färdig	Voltooid	Ukończona	Suoritettu	完了済	完成	完成	완성	Hotovo	Kész	Complet	สำเร็จ	Изпълнено	הסתיים	مكتمل	Završiti
GAME_OBJECTIVE_DEATH		Death	Mort	Muerte	Tod	Morte	Morte	Morte	Смерть	Θάνατος	Ölüm	Død	Død	Död	Dood	Śmierć	Kuolema	デス	死亡	死亡	사망	Smrt	Halál	Moarte	ตาย	Жертва	מוות	موت	Smrt
GAME_OBJECTIVE_DEATH_PLURAL		Deaths	Morts	Muertes	Tode	Morti	Mortes	Mortes	Смерти	Θάνατοι	Ölümler	Dødsfald	Dødsfall	Dödsfall	Doden	Śmierci	Kuolemat	デス	死亡	死亡	사망	Smrti	Halál	Morți	ตาย	Жертви	מקרי-מוות	وفاة	Smrti
GAME_OBJECTIVE_DEFEND	[Infinitive/tutorial verb]	Defend	Défendre	Defender	Verteidige	Difendere	Defender	Defender	Защищать	Προστάτεψε	Savun	Forsvar	Forsvar	Försvara	Verdedigen	Broń	Puolusta	守る	防守	防守	방어하기	Bránit	Védekezni	Apară	ป้องกัน	Защити	הגן	دفاع	Braniti
GAME_OBJECTIVE_DESTROY	[Infinitive/tutorial verb]	Destroy	Détruire	Destruir	Zerstöre	Distruggere	Destruir	Destroy	Уничтожить	Κατέστρεψε	Yoket	Ødelæg	Ødeleg	Förstör	Vernietigen	Zniszcz	Tuhoa	破壊する	破坏	消滅	파괴하기	Zničit	Pusztítani	Distruge	ทำลาย	Унищожи	הרוס	تدمير	Uništiti
GAME_OBJECTIVE_ESCAPE	[Infinitive/tutorial verb] Escape a situation	Escape	S'échapper	Escapar	Entkomme	Scappare	Escapar	Fugir	Спастись	Ξέφυγε	Kaç	Flygt	Flukt	Fly	Ontsnappen	Uciekaj	Pakene	逃走する	逃生	逃生	탈출하기	Utéct	Elszökni	Scapă	หนี	Избягай	ברח	هروب	Pobjeći
GAME_OBJECTIVE_GAME_FINISHED	Completed the game : end of story	The End	Fin	Fin	Ende	Fine	Fim	Fim	Конец	Τελος	Son	Slut	Slut	Slut	Einde	Koniec	Loppu	終わり	结束	結束	끝	Konec 	Vége	Sfârșit	จบเกม	Край	הסוף	النهاية	Kraj
GAME_OBJECTIVE_GAMEOVER	Died lost destroyed etc	Game over!	Game over !	Fin del juego	Spiel vorbei!	Fine partita	Fim de jogo!	Fim de Jogo!	Конец игры!	Τέλος παιχνιδιού	Oyun bitti!	Game over!	Game over!	Game over!	Game over!	Koniec gry	Peli loppu!	ゲームオーバー！	游戏结束！	游戲結束！	게임 오버!	Konec hry!	Vége a játéknak!	Joc terminat!	เกมโอเวอร์	Край на играта!	המשחק נגמר	انتهت اللعبة	Kraj Igre
GAME_OBJECTIVE_GAMEOVER_CAPS		GAME OVER!	GAME OVER !	FIN DEL JUEGO	SPIEL VORBEI!	FINE PARTITA!	FIM DE JOGO!	FIM DE JOGO!	КОНЕЦ ИГРЫ!	ΤΕΛΟΣ ΠΑΙΧΝΙΔΙΟΥ!	OYUN BİTTİ!	GAME OVER!	GAME OVER!	GAME OVER!	GAME OVER!	KONIEC GRY	PELI LOPPU!	ゲームオーバー！	游戏结束！	游戲結束！	게임 오버	KONEC HRY!	VÉGE A JÁTÉKNAK!	JOC TERMINAT!	เกมโอเวอร์	КРАЙ НА ИГРАТА!	המשחק נגמר!	انــتــهــت الــلــعــبــة	KRAJ IGRE!
GAME_OBJECTIVE_HIGH_SCORE	The highest score	High score	Meilleur score	Puntuación máxima	Höchstpunktzahl	Record di punti	Recorde	Pontuação Máx.	Рекорд	High Score	Yüksek Skor	Højeste point	Høyeste poeng	Poängrekord	Topscore	Rekord	Paras tulos	ハイスコア	最高评分	最高分	최고 점수	Nejvyšší úroveň	Legjobb pontszámok	Cel mai mare scor	คะแนนสูงสุด	Рекорд	שיא נקודות	النقاط العليا	Najbolji Rezultat
GAME_OBJECTIVE_INCOMPLETE		Incomplete	Incomplet	Incompleto	Unvollständig	Incompleto	Incompleto	Incompleto	Не завершено	Ανολοκήρωτ*	Tamamlanmamış	Ufærdig	Uferdig	Ofärdig	Onvoltooid	Nieukończona	Keskeneräinen	未完了	未完成	未完成	미완료	Nedokončený	Hiányos	Incomplet	ไม่สำเร็จ	Неизпълнено	לא הסתיים	غير مكتمل	Nepotpuno
GAME_OBJECTIVE_KILL	[Infinitive/tutorial verb] "to kill the bird"	Kill	Tuer	Asesinar	Töten	Uccidere	Matar	Matar	Убить	Σκότωσε	Öldür	Dræb	Drepe	Döda	Doden	Zabij	Tapa	キル	毁掉	殺	살해하기	Zabití	Megölni	Ucide	ฆ่า	Убий	להרוג	قتل	Ubiti
GAME_OBJECTIVE_KILL_ASSIST	[Noun]	Kill Assist	Assistance	Asistencia	Assistiert	Assist uccisione	Morte Assistida	Morte Assistida	Помощь в убийстве	Ασίστ στο σκότωμα	Öldürme Asisti	Assisterede drab	Dødsmedhjelp	Dödningsmedhjälp	Kill assist	Asysta Zabicia	Avustettu tappo	キルアシスト	助杀	助殺	킬 보조	Asistence zabití	Ölés-segítség	Asistare in Ucidere	ช่วยเหลือในการฆ่า	Асистиране	עזרה להריגה	مساعدة على القتل	Asistencija kod Ubistva
GAME_OBJECTIVE_KILL_NOUN	[Noun] As in "One kill"	Kill	Meurtre	Asesinato	Kill	Uccisione	Morte	Morte	Убийство	Φόνος	Leş	Drab	Drap	Dödning	Kill	Zabity	Tappo	キル	击杀	擊殺	킬	Zabití	Ölés	Ucidere	ศพ	Убийство	הריגה	مقتول	Kill
GAME_OBJECTIVE_KILL_PLURAL	As in "Two kills"	Kills	Meurtres	Asesinatos	Kills	Uccisioni	Mortes	Mortes	Убийства	Φόνοι	Leş	Drab	Drap	Dödade	Kills	Zabitych	Tappoa	キル	击杀	擊殺	킬	Zabití	Ölések	Ucideri	ศพ	Убийства	הריגות	قتيل	Multikill
GAME_OBJECTIVE_LOCKED		Locked	Bloqué	Cerrado	Gesperrt	Bloccato	Bloqueado	Bloqueado	Закрыто	Κλειδωμένο	Kilitli	Låst	Låst	Låst	Op slot	Zamknięte	Lukittu	ロック中	锁定	鎖定	잠김	Uzamčeno	Zárt	Blocat	ล๊อค	Заключено	נעול	مقفول	Zaključano
GAME_OBJECTIVE_LOSSES		Losses	Défaites	Derrotas	Niederlagen	Sconfitte	Derrotas	Derrotas	Поражения	Ήττες	Mağlubiyet	Nederlag	Taper	Förluster	Verloren	Przegranych	Häviöt	敗北	失败	失敗	패배	Prohry	Veszteségek	Înfrângeri	แพ้	Загуби	הפסדים	خسارة	Gubici
GAME_OBJECTIVE_MATCH		Match	Match	Partida	Spiel	Incontro	Partida	Partida	Матч	Αγώνας	Maç	Kamp	Kamp	Match	Match	Pojedynek	Ottelu	マッチ	比赛	比賽	대전	Zápas	Meccs	Joc	แมทช์	Мач	משחקון	مباراة	Meč
GAME_OBJECTIVE_MISSION		Mission	Mission	Misión	Mission	Missione	Missão	Missão	Миссия	Αποστολή	Hedef	Mission	Oppdrag	Uppdrag	Missie	Misja	Tehtävä	ミッション	任务	任務	임무	Mise	Küldetés	Misiune	ภารกิจ	Мисия	משימה	مهمة	Misija
GAME_OBJECTIVE_MISSION_OBJECTIVE_PLURAL		Mission Objectives	Objectifs de la mission	Objetivos de la misión	Missionsziele	Obiettivi di missione	Objetivos da missão	Objetivos da Missão	Цели миссии	Στόχοι αποστολής	Görev Hedefleri	Missionsmål	Oppdragsmål	Uppdragsmål	Missie doelen	Cele Misji	Tehtävän tavoitteet	ミッション目標	任务目标	任務目標	임무의 목표	Objekty mise	A küldetés céljai	Obiectivele misiunii	เป้าหมายภารกิจ	Цели на мисията	מטרות המשימה	أهداف المهمة	Ciljevi Misije
GAME_OBJECTIVE_MISSION_OBJECTIVE		Mission Objective	Objectif de la mission	Objetivo de la misión	Missionsziel	Obiettivo della missione	Objetivo da missão	Objetivo da Missão	Цель миссии	Στόχος αποστολής	Görev Hedefi	Missionsmål	Oppdragsmålet	Uppdragsmål	Missie doel	Cel Misji	Tehtävän tavoite	ミッション目標	任务目标	任務目標	임무의 목표	Objekt mise	A küldetés célja	Obiectivul misiunii	เป้าหมายภารกิจ	Цел на мисията	מטרת המשימה	هدف المهمة	Cilj Misije
